,track_name,track_id,artist_name,artist_id,album_id
3443,Inner City Blues (Make Me Wanna Holler),82989,Marvin Gaye,944,
3444,I Heard It Through the Grapevine,80692,Marvin Gaye,944,
3445,Mercy Mercy Me (The Ecology),95364,Marvin Gaye,944,
3446,I Want You,116327,Marvin Gaye,944,
3447,Got to Give It Up,198694,Marvin Gaye,944,
3448,You’re All I Need To Get By,80664,Marvin Gaye & Tammi Terrell,1036167,
3449,Trouble Man,150305,Marvin Gaye,944,
3450,What’s Happening Brother,116194,Marvin Gaye,944,
3451,Save the Children,153402,Marvin Gaye,944,
3452,Flyin’ High (In the Friendly Sky),98156,Marvin Gaye,944,
3453,Distant Lover,241511,Marvin Gaye,944,
3454,Just to Keep You Satisfied,101112,Marvin Gaye,944,
3455,Ain’t Nothing Like the Real Thing,93501,Marvin Gaye & Tammi Terrell,1036167,
3456,God Is Love,150278,Marvin Gaye,944,
3457,"When Did You Stop Loving Me, When Did I Stop Loving You",93189,Marvin Gaye,944,
3458,FEFE,3767821,6ix9ine,1124097,
3459,GOOBA,5545285,6ix9ine,1124097,
3460,GUMMO,3266784,6ix9ine,1124097,
3461,That’s What I Like,2909160,Bruno Mars,500,
3462,Finesse (Remix),3411476,Bruno Mars,500,
3463,Your Song,353931,Elton John,560,
3464,Wish You Were Here,1638,Pink Floyd,694,
3465,Versace on the Floor,2898687,Bruno Mars,500,
3466,Anti-Hero,8434253,Taylor Swift,1177,
3467,I’m Still Standing,390407,Elton John,560,
3468,Here,1778100,Alessia Cara,394321,
3469,24K Magic,2872960,Bruno Mars,500,
3470,When I Was Your Man,122542,Bruno Mars,500,
3471,Let Her Go,135402,Passenger,44274,
3472,The Real Her,55599,Drake,130,
3473,Locked Out of Heaven,90551,Bruno Mars,500,
3474,Bennie and the Jets,54643,Elton John,560,
3475,BILLY,3497224,6ix9ine,1124097,
3476,KOODA,3303780,6ix9ine,1124097,
3477,Here Comes the Sun,87577,The Beatles,586,
3478,Ice Tray,3353818,"Quality Control, Quavo & Lil Yachty",2749844,
3479,1Night,2602578,Lil Yachty,610968,
3480,Peek a Boo,3006067,Lil Yachty,610968,
3481,One Night,2404125,Lil Yachty,610968,
3482,Minnesota,2398521,Lil Yachty,610968,
3483,Poland,8344739,Lil Yachty,610968,
3484,Minnesota (Remix),2436772,Lil Yachty,610968,
3485,Yacht Club,4024075,Lil Yachty,610968,
3486,Oprah’s Bank Account,5166190,Lil Yachty & DaBaby,2137976,
3487,NBAYOUNGBOAT,3565035,Lil Yachty,610968,
3488,66,3539622,Lil Yachty,610968,
3489,Wanna Be Us,2437021,Lil Yachty,610968,
3490,Get Dripped,4016545,Lil Yachty,610968,
3491,MICKEY,3539595,Lil Yachty,610968,
3492,Intro,2437081,Lil Yachty,610968,
3493,T.D,5101532,Lil Yachty & Tierra Whack,2261043,
3494,The Secret Recipe,9568772,Lil Yachty & J. Cole,3682033,
3495,Who Want the Smoke?,3820393,Lil Yachty,610968,
3496,drive ME crazy!,8763512,Lil Yachty,610968,
3497,All In,2823626,Lil Yachty,610968,
3498,Pumped Up Kicks,1429,Foster the People,703,
3499,Sit Next to Me,3103488,Foster the People,703,
3500,Houdini,64216,Foster the People,703,
3501,Imagination,4637732,Foster the People,703,
3502,Helena Beat,64223,Foster the People,703,
3503,Best Friend,356833,Foster the People,703,
3504,I Would Do Anything for You,64215,Foster the People,703,
3505,Pay the Man,3067103,Foster the People,703,
3506,Call It What You Want,64214,Foster the People,703,
3507,Waste,64219,Foster the People,703,
3508,SHC,3067107,Foster the People,703,
3509,Coming of Age,187587,Foster the People,703,
3510,Doing It for the Money,3067104,Foster the People,703,
3511,Lamb’s Wool,5584386,Foster the People,703,
3512,Nevermind,379762,Foster the People,703,
3513,Lotus Eater,3067109,Foster the People,703,
3514,Don’t Stop (Color on the Walls),64221,Foster the People,703,
3515,Are You What You Want to Be?,380374,Foster the People,703,
3516,A Beginner’s Guide to Destroying the Moon,351472,Foster the People,703,
3517,Loyal Like Sid & Nancy,3121065,Foster the People,703,
3518,Hallelujah,2888288,Pentatonix,62578,
3519,"Mary, Did You Know? (Feature Version)",1855104,Pentatonix,62578,
3520,That’s Christmas To Me,2321556,Pentatonix,62578,
3521,"Mary, Did You Know?",7379184,Pentatonix,62578,
3522,Can’t Sleep Love,2296578,Pentatonix,62578,
3523,Sing,2330543,Pentatonix,62578,
3524,Daft Punk,265082,Pentatonix,62578,
3525,Run to You,351264,Pentatonix,62578,
3526,God Rest Ye Merry Gentlemen,2888221,Pentatonix,62578,
3527,Carol of the Bells,1045139,Pentatonix,62578,
3528,White Winter Hymnal,1847943,Pentatonix,62578,
3529,Little Drummer Boy,287460,Pentatonix,62578,
3530,Can’t Sleep Love (Remix),2320319,Pentatonix,62578,
3531,"O Come, All Ye Faithful",2888198,Pentatonix,62578,
3532,Light In the Hallway,2330591,Pentatonix,62578,
3533,Deck the Halls,3281050,Pentatonix,62578,
3534,Na Na Na,2330528,Pentatonix,62578,
3535,Misbehavin’,2330553,Pentatonix,62578,
3536,Despacito × Shape Of You,3642455,Pentatonix,62578,
3537,If I Ever Fall In Love,2330378,Pentatonix,62578,
3538,Happy,154031,Pharrell Williams,110,
3539,Freedom,2038091,Pharrell Williams,110,
3540,Sangria Wine,3037074,Pharrell Williams & Camila Cabello,1476819,
3541,Marilyn Monroe,370411,Pharrell Williams,110,
3542,Cash In Cash Out,8036634,Pharrell Williams,110,
3543,Frontin’,49781,Pharrell Williams,110,
3544,Gust of Wind,370526,Pharrell Williams,110,
3545,Lemon,3305618,N.E.R.D.,747,
3546,Come Get It Bae,370517,Pharrell Williams,110,
3547,Despicable Me,87082,Pharrell Williams,110,
3548,Hunter,370508,Pharrell Williams,110,
3549,The Mantra,4086279,"Mike WiLL Made-It, Pharrell Williams & Kendrick Lamar",3084277,
3550,Everyone Nose (All the Girls Standing in the Line for the Bathroom) [Remix],1507,N.E.R.D.,747,
3551,Lost Queen,370547,Pharrell Williams,110,
3552,Number One,37078,Pharrell Williams,110,
3553,That Girl,1758,Pharrell Williams,110,
3554,Brand New,370485,Pharrell Williams,110,
3555,Hug Me,3116633,Pharrell Williams,110,
3556,Deep Down Body Thurst,3304080,N.E.R.D.,747,
3557,Lapdance,4501,N.E.R.D.,747,
3558,Ric Flair Drip,3296796,Offset & Metro Boomin,1249918,
3559,Ghostface Killers,3296791,"21 Savage, Offset & Metro Boomin",1249916,
3560,Clout,4333868,Offset,88813,
3561,Rap Saved Me,3296491,"21 Savage, Offset & Metro Boomin",1249916,
3562,Red Room,4125655,Offset,88813,
3563,Legacy,4333865,Offset,88813,
3564,Disrespectful,3296800,"21 Savage, Offset & Metro Boomin",1249916,
3565,How Did I Get Here,4208357,Offset,88813,
3566,Father of 4,4125656,Offset,88813,
3567,HETHEN,4511313,"21 Savage, Offset & Metro Boomin",1249916,
3568,Don’t Lose Me,4333864,Offset,88813,
3569,Mad Stalkers,3296799,"21 Savage, Offset & Metro Boomin",1249916,
3570,Lick,4333854,Offset,88813,
3571,Annihilate (Spider-Man: Across the Spider-Verse),9183775,"Metro Boomin, Swae Lee, Lil Wayne & Offset",3554166,
3572,Um Yea,3355240,"Quality Control, Offset & Cardi B",2377252,
3573,Nightmare,3296798,Offset & Metro Boomin,1249918,
3574,100 Racks,4651379,Quality Control & Offset,1915486,
3575,Still Serving,3296802,"21 Savage, Offset & Metro Boomin",1249916,
3576,Monday,3064987,Offset,88813,
3577,Darth Vader,3296803,"21 Savage, Offset & Metro Boomin",1249916,
3578,The Worst,255886,Jhené Aiko,1020,
3579,Stay Ready (What a Life),255867,Jhené Aiko,1020,
3580,Comfort Inn Ending (Freestyle),154566,Jhené Aiko,1020,
3581,PU$$Y Fairy (OTW),5182930,Jhené Aiko,1020,
3582,Bed Peace,219626,Jhené Aiko,1020,
3583,Sativa,3245119,Jhené Aiko,1020,
3584,Triggered (freestyle),4535296,Jhené Aiko,1020,
3585,None of Your Concern,5025192,Jhené Aiko,1020,
3586,B.S.,5297789,Jhené Aiko,1020,
3587,While We’re Young,3116586,Jhené Aiko,1020,
3588,W.A.Y.S,511566,Jhené Aiko,1020,
3589,Promises,511556,Jhené Aiko,1020,
3590,New Balance,2838173,Jhené Aiko,1020,
3591,Bed Peace (Original Version),190905,Jhené Aiko,1020,
3592,3:16 am,84386,Jhené Aiko,1020,
3593,Spotless Mind,406846,Jhené Aiko,1020,
3594,Never Call Me,3245236,Jhené Aiko,1020,
3595,Talk Show,2448560,TWENTY88,653414,
3596,July,2130,Jhené Aiko,1020,
3597,You Vs. Them,50272,Jhené Aiko,1020,
3598,Don’t Stop Believin’,54447,Journey,13184,
3599,Separate Ways (Worlds Apart),340750,Journey,13184,
3600,Faithfully,340754,Journey,13184,
3601,Open Arms,340746,Journey,13184,
3602,Lights,315705,Journey,13184,
3603,Stone In Love,229840,Journey,13184,
3604,Wheel in the Sky,364072,Journey,13184,
3605,"Lovin’, Touchin’, Squeezin’",340679,Journey,13184,
3606,Who’s Crying Now,341494,Journey,13184,
3607,Any Way You Want It,98480,Journey,13184,
3608,Journey to the Past,1319239,Liz Callaway,382720,
3609,В долгий путь (1 раунд 17ib) (On a Long Journey),4840454,Oxxxymiron,24422,
3610,Only the Young,341472,Journey,13184,
3611,Long Journey,8796598,Rod Wave,1224811,
3612,When You Love A Woman,340791,Journey,13184,
3613,After All These Years,341449,Journey,13184,
3614,Send Her My Love,237082,Journey,13184,
3615,Feeling That Way,340654,Journey,13184,
3616,"Mother, Father",340745,Journey,13184,
3617,Girl Can’t Help It,340764,Journey,13184,
3618,Blowin’ in the Wind,79424,Bob Dylan,181,
3619,The Times They Are A-Changin’,62605,Bob Dylan,181,
3620,Murder Most Foul,5393247,Bob Dylan,181,
3621,All Along the Watchtower,98664,Bob Dylan,181,
3622,Like a Rolling Stone,54784,Bob Dylan,181,
3623,"Don’t Think Twice, It’s All Right",84846,Bob Dylan,181,
3624,Hurricane,87402,Bob Dylan,181,
3625,Make You Feel My Love,79749,Bob Dylan,181,
3626,Subterranean Homesick Blues,224,Bob Dylan,181,
3627,A Hard Rain’s A-Gonna Fall,105186,Bob Dylan,181,
3628,Mr. Tambourine Man,75446,Bob Dylan,181,
3629,Desolation Row,92350,Bob Dylan,181,
3630,Tangled Up in Blue,118799,Bob Dylan,181,
3631,"It’s Alright, Ma (I’m Only Bleeding)",75463,Bob Dylan,181,
3632,Knockin’ on Heaven’s Door,199531,Bob Dylan,181,
3633,Girl from the North Country,105188,Bob Dylan,181,
3634,Masters of War,62628,Bob Dylan,181,
3635,My Back Pages,117540,Bob Dylan,181,
3636,"It’s All Over Now, Baby Blue",75465,Bob Dylan,181,
3637,Ballad of a Thin Man,77356,Bob Dylan,181,
3638,Toes,134274,Zac Brown Band,22928,
3639,Colder Weather,332375,Zac Brown Band,22928,
3640,Chicken Fried,82215,Zac Brown Band,22928,
3641,Knee Deep,196848,Zac Brown Band,22928,
3642,Highway 20 Ride,120577,Zac Brown Band,22928,
3643,Homegrown,673164,Zac Brown Band,22928,
3644,Someone I Used to Know,4078665,Zac Brown Band,22928,
3645,Beautiful Drug,1778905,Zac Brown Band,22928,
3646,My Old Man,2973447,Zac Brown Band,22928,
3647,All the Best,3061087,Zac Brown Band,22928,
3648,Whatever It Is,295998,Zac Brown Band,22928,
3649,Bittersweet,1778366,Zac Brown Band,22928,
3650,Loving You Easy,1396676,Zac Brown Band,22928,
3651,As She’s Walking Away,332381,Zac Brown Band,22928,
3652,Heavy Is the Head,722296,Zac Brown Band,22928,
3653,Goodbye In Her Eyes,332480,Zac Brown Band,22928,
3654,Island Song,332487,Zac Brown Band,22928,
3655,Sweet Annie,332491,Zac Brown Band,22928,
3656,Castaway,1778910,Zac Brown Band,22928,
3657,Free,296000,Zac Brown Band,22928,
3658,Leave The Door Open,6531412,Silk Sonic,2622290,
3659,Smokin Out The Window,7131091,Silk Sonic,2622290,
3660,Come Down,2399072,Anderson .Paak,58017,
3661,Suede,731502,NxWorries,339382,
3662,After Last Night,7340976,Silk Sonic,2622290,
3663,Heart Don’t Stand a Chance,2399061,Anderson .Paak,58017,
3664,The Bird,2393523,Anderson .Paak,58017,
3665,Am I Wrong,2361259,Anderson .Paak,58017,
3666,Bubblin,2921121,Anderson .Paak,58017,
3667,The Season / Carry Me,2354222,Anderson .Paak,58017,
3668,Tints,3997715,Anderson .Paak,58017,
3669,Put Me Thru,2399062,Anderson .Paak,58017,
3670,Bloody Waters,3487576,"Ab-Soul, Anderson .Paak & James Blake",1385440,
3671,Skate,7055426,Silk Sonic,2622290,
3672,Come Home,4391430,Anderson .Paak,58017,
3673,Trippy,4045191,Anderson .Paak,58017,
3674,Silicon Valley,2399075,Anderson .Paak,58017,
3675,The Waters,2393539,Anderson .Paak,58017,
3676,Make It Better,4391431,Anderson .Paak,58017,
3677,Fly As Me,7340975,Silk Sonic,2622290,
3678,comethru,3942969,Jeremy Zucker,398381,
3679,talk is overrated,3156935,Jeremy Zucker,398381,
3680,all the kids are depressed,3629431,Jeremy Zucker,398381,
3681,you were good to me,4480219,Jeremy Zucker & Chelsea Cutler,1465132,
3682,better off,3661793,Jeremy Zucker & Chelsea Cutler,1465132,
3683,please,4522251,Jeremy Zucker & Chelsea Cutler,1465132,
3684,this is how you fall in love,6104697,Jeremy Zucker & Chelsea Cutler,1465132,
3685,end,3244822,Jeremy Zucker,398381,
3686,scared,4522254,Jeremy Zucker,398381,
3687,not ur friend,5291075,Jeremy Zucker,398381,
3688,"always, i’ll care",5228815,Jeremy Zucker,398381,
3689,idk love,2826715,Jeremy Zucker,398381,
3690,ghosts,3290673,Jeremy Zucker,398381,
3691,thinking 2 much,3969923,Jeremy Zucker,398381,
3692,Lonely Alone,3768901,Jeremy Zucker & Chelsea Cutler,1465132,
3693,Bout It,2380649,Jeremy Zucker,398381,
3694,julia,4669176,Jeremy Zucker,398381,
3695,Weakness,2416793,Jeremy Zucker,398381,
3696,desire,3971717,Jeremy Zucker,398381,
3697,Upside Down,2486681,Jeremy Zucker,398381,
3698,The End,1167,The Doors,601,
3699,Riders on the Storm,3127,The Doors,601,
3700,People Are Strange,68985,The Doors,601,
3701,Light My Fire,68990,The Doors,601,
3702,L.A. Woman,1259,The Doors,601,
3703,Break On Through (To the Other Side),65148,The Doors,601,
3704,Roadhouse Blues,68969,The Doors,601,
3705,The Crystal Ship,68987,The Doors,601,
3706,Touch Me,316745,The Doors,601,
3707,When the Music’s Over,193683,The Doors,601,
3708,Five to One,212971,The Doors,601,
3709,Alabama Song (Whisky Bar),68989,The Doors,601,
3710,Soul Kitchen,68986,The Doors,601,
3711,"Hello, I Love You",316632,The Doors,601,
3712,Love Her Madly,244160,The Doors,601,
3713,The Soft Parade,68967,The Doors,601,
3714,Moonlight Drive,184927,The Doors,601,
3715,Love Me Two Times,68997,The Doors,601,
3716,Peace Frog,156923,The Doors,601,
3717,Back Door Man,68991,The Doors,601,
3718,Change (In the House of Flies),140230,Deftones,14195,
3719,Be Quiet and Drive (Far Away),140251,Deftones,14195,
3720,Passenger,140228,Deftones,14195,
3721,Sextape,81221,Deftones,14195,
3722,My Own Summer (Shove It),187358,Deftones,14195,
3723,Cherry Waves,506752,Deftones,14195,
3724,Digital Bath,140218,Deftones,14195,
3725,Mascara,187361,Deftones,14195,
3726,Knife Prty,140226,Deftones,14195,
3727,7 Words,189282,Deftones,14195,
3728,Rosemary,97526,Deftones,14195,
3729,Pink Maggit,86926,Deftones,14195,
3730,MX,186568,Deftones,14195,
3731,Diamond Eyes,81212,Deftones,14195,
3732,Around the Fur,187365,Deftones,14195,
3733,Rx Queen,140223,Deftones,14195,
3734,Beauty School,81218,Deftones,14195,
3735,Entombed,97527,Deftones,14195,
3736,Back to School (Mini Maggit),511211,Deftones,14195,
3737,Feiticeira,140216,Deftones,14195,
3738,Mood,5596421,24kGoldn,1450588,
3739,VALENTINO,4290755,24kGoldn,1450588,
3740,CITY OF ANGELS,5028684,24kGoldn,1450588,
3741,Mood (Remix),6135701,"24kGoldn, Justin Bieber, J Balvin & iann dior",2463283,
3742,Coco,6182136,24kGoldn,1450588,
3743,"3, 2, 1",5738986,24kGoldn,1450588,
3744,Company,5739108,24kGoldn,1450588,
3745,GAMES ON YOUR PHONE,4828049,24kGoldn,1450588,
3746,DROPPED OUTTA COLLEGE,5028678,24kGoldn,1450588,
3747,Prada,6912725,24kGoldn & Lil Tecca,2905323,
3748,Love Or Lust,6450864,24kGoldn,1450588,
3749,I Won,6841719,"Ty Dolla $ign, Jack Harlow & 24kGoldn",2746272,
3750,A LOT TO LOSE,4564440,24kGoldn,1450588,
3751,The Top,6594409,24kGoldn,1450588,
3752,Mood (Clean),6347927,24kGoldn,1450588,
3753,In My Head,7806171,24kGoldn & Travis Barker,3106200,
3754,Mood (The Kid LAROI Remix),5867545,24kGoldn,1450588,
3755,My City,9106218,24kGoldn & Kane Brown,3811063,
3756,Alright,5728229,HVME & 24kGoldn,2818910,
3757,Mood (Remix) [CLEAN],6180211,"24kGoldn, Justin Bieber, J Balvin & iann dior",2463283,
3758,Skinny Love,54121,Bon Iver,589,
3759,Holocene,54122,Bon Iver,589,
3760,Re: Stacks,85251,Bon Iver,589,
3761,715 - CRΣΣKS,2837369,Bon Iver,589,
3762,Rosyln,66160,Bon Iver & St. Vincent,351326,
3763,For Emma,90271,Bon Iver,589,
3764,33 “GOD”,2837370,Bon Iver,589,
3765,Flume,75139,Bon Iver,589,
3766,8 (circle),2837375,Bon Iver,589,
3767,29 #Strafford APTS,2837372,Bon Iver,589,
3768,Heavenly Father,465798,Bon Iver,589,
3769,00000 Million,2837377,Bon Iver,589,
3770,"Hey, Ma",4601887,Bon Iver,589,
3771,The Wolves (Act I and II),54125,Bon Iver,589,
3772,22 (OVER S∞∞N),2837386,Bon Iver,589,
3773,666 ʇ,2837373,Bon Iver,589,
3774,Perth,54126,Bon Iver,589,
3775,Blood Bank,54124,Bon Iver,589,
3776,Creature Fear,99060,Bon Iver,589,
3777,Blindsided,98897,Bon Iver,589,
3778,Body Like a Back Road,2966121,Sam Hunt,214050,
3779,Take Your Time,547828,Sam Hunt,214050,
3780,Break Up in a Small Town,547830,Sam Hunt,214050,
3781,Drinkin’ Too Much,2945334,Sam Hunt,214050,
3782,Make You Miss Me,547834,Sam Hunt,214050,
3783,Hard to Forget,5236921,Sam Hunt,214050,
3784,Downtown’s Dead,3718999,Sam Hunt,214050,
3785,Kinfolks,4931342,Sam Hunt,214050,
3786,Leave the Night On,491794,Sam Hunt,214050,
3787,Ex to See,500621,Sam Hunt,214050,
3788,House Party,547829,Sam Hunt,214050,
3789,Speakers,547838,Sam Hunt,214050,
3790,Sinning with You,4885118,Sam Hunt,214050,
3791,Cop Car,547835,Sam Hunt,214050,
3792,Single for the Summer,547831,Sam Hunt,214050,
3793,Come Over,2339611,Sam Hunt,214050,
3794,Breaking Up Was Easy in the 90's,5240997,Sam Hunt,214050,
3795,Vandalizer,593918,Sam Hunt,214050,
3796,This Land is Your Land,3306486,Sam Hunt,214050,
3797,Bottle It Up,712200,Sam Hunt,214050,
3798,Humble and Kind,2344613,Tim McGraw,4791,
3799,Tim McGraw,132077,Taylor Swift,1177,
3800,Live Like You Were Dying,82663,Tim McGraw,4791,
3801,Meanwhile Back at Mama’s,401370,Tim McGraw,4791,
3802,Don’t Take the Girl,190469,Tim McGraw,4791,
3803,Highway Don’t Care,154241,Tim McGraw,4791,
3804,Speak To A Girl,3033495,Tim McGraw & Faith Hill,402323,
3805,Shotgun Rider,541943,Tim McGraw,4791,
3806,Top of the World,2273340,Tim McGraw,4791,
3807,I Need You,190699,Tim McGraw,4791,
3808,Back When,190694,Tim McGraw,4791,
3809,Keep Your Eyes On Me,2966953,Tim McGraw & Faith Hill,402323,
3810,I Called Mama,5545692,Tim McGraw,4791,
3811,Just to See You Smile,190528,Tim McGraw,4791,
3812,Indian Outlaw,190465,Tim McGraw,4791,
3813,Standing Room Only,8899316,Tim McGraw,4791,
3814,My Little Girl,190892,Tim McGraw,4791,
3815,It’s Your Love,190487,Tim McGraw & Faith Hill,402323,
3816,Undivided,6346797,Tim McGraw & Tyler Hubbard,2556266,
3817,My Best Friend,190618,Tim McGraw,4791,
3818,Birthday Song,81901,2 Chainz,14325,
3819,No Lie,72995,2 Chainz,14325,
3820,I’m Different,82860,2 Chainz,14325,
3821,We Own It (Fast & Furious),148794,2 Chainz & Wiz Khalifa,51112,
3822,Champions,2488417,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo & Desiigner",2189937,
3823,X,3487546,"ScHoolboy Q, 2 Chainz & Saudi",1357232,
3824,Good Drank,2885798,2 Chainz,14325,
3825,Feds Watching,160321,2 Chainz,14325,
3826,4 AM,3105427,2 Chainz,14325,
3827,Watch Out,2255131,2 Chainz,14325,
3828,It’s a Vibe,3016062,2 Chainz,14325,
3829,Crack,82857,2 Chainz,14325,
3830,The One,84380,"Kanye West, Big Sean, 2 Chainz & Marsha Ambrosius",1950917,
3831,Big Amount,2831905,2 Chainz,14325,
3832,I Luv Dem Strippers,84247,2 Chainz,14325,
3833,Yuck!,82856,2 Chainz,14325,
3834,Gang Up,3007478,"Young Thug, 2 Chainz, Wiz Khalifa & PnB Rock",3449104,
3835,K.O.,58911,2 Chainz,14325,
3836,Like Me,68393,2 Chainz,14325,
3837,Used 2,214342,2 Chainz,14325,
3838,Champions,2488417,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo & Desiigner",2189937,
3839,Ice Tray,3353818,"Quality Control, Quavo & Lil Yachty",2749844,
3840,Dubai Shit,3386839,HUNCHO JACK,1043518,
3841,Quavo #Mododiablo,3524550,Modo Diablo,1305545,
3842,She For Keeps,3188105,"Quality Control, Quavo & Nicki Minaj",2749857,
3843,Modern Slavery,3386844,HUNCHO JACK,1043518,
3844,Go Off,2961664,"Lil Uzi Vert, Quavo & Travis Scott",1112475,
3845,Black & Chinese,3386840,HUNCHO JACK,1043518,
3846,Huncho Jack,3386843,HUNCHO JACK,1043518,
3847,Motorcycle Patches,3386846,HUNCHO JACK,1043518,
3848,Saint,3386847,HUNCHO JACK,1043518,
3849,Eye 2 Eye,3386845,HUNCHO JACK,1043518,
3850,HOTEL LOBBY (Unc & Phew),7948581,Quavo & Takeoff,3168626,
3851,HUNCHO DREAMS,4014122,Quavo,61600,
3852,Where U From,3386853,HUNCHO JACK,1043518,
3853,FLIP THE SWITCH,4014123,Quavo,61600,
3854,How U Feel,3386852,HUNCHO JACK,1043518,
3855,WORKIN ME,3890518,Quavo,61600,
3856,Saint Laurent Mask,3386850,HUNCHO JACK,1043518,
3857,RERUN,2894281,Quavo,61600,
3858,Collard Greens,168190,ScHoolboy Q,11353,
3859,Studio,361656,ScHoolboy Q,11353,
3860,Hands on the Wheel,63546,ScHoolboy Q,11353,
3861,Blessed,62793,ScHoolboy Q,11353,
3862,Man of tHe Year,270020,ScHoolboy Q,11353,
3863,THat Part,2472238,ScHoolboy Q,11353,
3864,THat Part (Black Hippy Remix),2817199,ScHoolboy Q,11353,
3865,X,3487546,"ScHoolboy Q, 2 Chainz & Saudi",1357232,
3866,Break the Bank,344103,ScHoolboy Q,11353,
3867,WHat THey Want,361469,ScHoolboy Q,11353,
3868,Hell of a Night,155431,ScHoolboy Q,11353,
3869,Gangsta,192561,ScHoolboy Q,11353,
3870,Numb Numb Juice,4385273,ScHoolboy Q,11353,
3871,THere He Go,62489,ScHoolboy Q,11353,
3872,Yay Yay,132501,ScHoolboy Q,11353,
3873,The Purge,361653,ScHoolboy Q,11353,
3874,Prescription / Oxymoron,361655,ScHoolboy Q,11353,
3875,JoHn Muir,2670509,ScHoolboy Q,11353,
3876,By Any Means,2670513,ScHoolboy Q,11353,
3877,Tookie Knows II,2670512,ScHoolboy Q,11353,
3878,Girls (Limp Bizkit Diss),2784,Eminem,45,
3879,Break Stuff,61306,Limp Bizkit,8346,
3880,Behind Blue Eyes,394474,Limp Bizkit,8346,
3881,Nookie,49650,Limp Bizkit,8346,
3882,Rollin’ (Air Raid Vehicle),94081,Limp Bizkit,8346,
3883,Hot Dog,57106,Limp Bizkit,8346,
3884,Take a Look Around,495492,Limp Bizkit,8346,
3885,My Way,90050,Limp Bizkit,8346,
3886,N 2 Gether Now,31961,Limp Bizkit,8346,
3887,Dad Vibes,7063484,Limp Bizkit,8346,
3888,My Generation,380729,Limp Bizkit,8346,
3889,Rollin’ (Urban Assault Vehicle),31978,Limp Bizkit,8346,
3890,Livin’ It Up,495486,Limp Bizkit,8346,
3891,Ready to Go,133393,Limp Bizkit,8346,
3892,Boiler,495498,Limp Bizkit,8346,
3893,Re-Arranged,1629828,Limp Bizkit,8346,
3894,Full Nelson,74169,Limp Bizkit,8346,
3895,Counterfeit,68681,Limp Bizkit,8346,
3896,Out of Style,7336706,Limp Bizkit,8346,
3897,Turn Me Loose,57506,Limp Bizkit,8346,
3898,Little Black Submarines,71752,The Black Keys,1166,
3899,Lonely Boy,57994,The Black Keys,1166,
3900,Weight of Love,422792,The Black Keys,1166,
3901,Gold on the Ceiling,71751,The Black Keys,1166,
3902,Tighten Up,194775,The Black Keys,1166,
3903,Howlin’ for You,66330,The Black Keys,1166,
3904,Fever,386209,The Black Keys,1166,
3905,Lo/Hi,4366490,The Black Keys,1166,
3906,Everlasting Light,66511,The Black Keys,1166,
3907,Gotta Get Away,422351,The Black Keys,1166,
3908,The Only One,194783,The Black Keys,1166,
3909,10 Lovers,422338,The Black Keys,1166,
3910,Next Girl,63836,The Black Keys,1166,
3911,Too Afraid to Love You,194784,The Black Keys,1166,
3912,Turn Blue,404120,The Black Keys,1166,
3913,Shine a Little Light,4504516,The Black Keys,1166,
3914,Sinister Kid,2502,The Black Keys,1166,
3915,Ten Cent Pistol,194786,The Black Keys,1166,
3916,In Our Prime,422341,The Black Keys,1166,
3917,In Time,422226,The Black Keys,1166,
3918,Bottoms Up,1378,Trey Songz,326,
3919,Foreign,428120,Trey Songz,326,
3920,"Touchin, Lovin",459894,Trey Songz,326,
3921,Na Na,322351,Trey Songz,326,
3922,Nobody Else But You,2991382,Trey Songz,326,
3923,SmartPhones,392376,Trey Songz,326,
3924,Slow Motion,671181,Trey Songz,326,
3925,Cake,459983,Trey Songz,326,
3926,Heart Attack,69366,Trey Songz,326,
3927,Foreign (Remix),459911,Trey Songz,326,
3928,Disrespectful,460029,Trey Songz,326,
3929,Dead Wrong,459977,Trey Songz,326,
3930,About You,1864605,Trey Songz,326,
3931,Y.A.S.,461030,Trey Songz,326,
3932,Fumble,86035,Trey Songz,326,
3933,Neighbors Know My Name,46198,Trey Songz,326,
3934,24 Hours (Remix),536573,Chris Brown & Trey Songz,1247895,
3935,Chi Chi,4003533,Trey Songz,326,
3936,All We Do,461018,Trey Songz,326,
3937,Walls,2377677,Trey Songz,326,
3938,Despacito (Remix),3057010,Luis Fonsi & Daddy Yankee,1119780,
3939,Old Town Road (Remix),4445394,Lil Nas X,1770892,
3940,Reminder,2911564,The Weeknd,2358,
3941,Girls Like You (Remix),3754239,Maroon 5,13539,
3942,Plain Jane (Remix),3369950,A$AP Ferg,15369,
3943,Work REMIX,151327,A$AP Ferg,15369,
3944,Or Nah (Remix),366931,Ty Dolla $ign,25005,
3945,Versace (Remix),176872,Migos,44080,
3946,Finesse (Remix),3411476,Bruno Mars,500,
3947,My Way (Remix),1783757,Fetty Wap,216609,
3948,Te Boté (Remix),3495715,"Nio García, Casper Mágico & Bad Bunny",1593971,
3949,the remedy for a broken heart (why am I so in love),3577658,XXXTENTACION,396565,
3950,WHATS POPPIN (Remix),5701202,Jack Harlow,615747,
3951,Flawless Remix,489227,Beyoncé,498,
